// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 3 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:11 (11.71 sec)   *****
// Found 3 benchmarks:
//   SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual   1: 16777216 op, 749352400.00 ns, 44.6649 ns/op
WorkloadActual   2: 16777216 op, 763002300.00 ns, 45.4785 ns/op
WorkloadActual   3: 16777216 op, 758563600.00 ns, 45.2139 ns/op
WorkloadActual   4: 16777216 op, 749378800.00 ns, 44.6665 ns/op
WorkloadActual   5: 16777216 op, 759846700.00 ns, 45.2904 ns/op
WorkloadActual   6: 16777216 op, 761922000.00 ns, 45.4141 ns/op
WorkloadActual   7: 16777216 op, 770459000.00 ns, 45.9229 ns/op
WorkloadActual   8: 16777216 op, 754156300.00 ns, 44.9512 ns/op
WorkloadActual   9: 16777216 op, 757003800.00 ns, 45.1209 ns/op
WorkloadActual  10: 16777216 op, 776545900.00 ns, 46.2857 ns/op
WorkloadActual  11: 16777216 op, 794266800.00 ns, 47.3420 ns/op
WorkloadActual  12: 16777216 op, 845677700.00 ns, 50.4063 ns/op
WorkloadActual  13: 16777216 op, 829161200.00 ns, 49.4219 ns/op
WorkloadActual  14: 16777216 op, 934144400.00 ns, 55.6793 ns/op
WorkloadActual  15: 16777216 op, 925684600.00 ns, 55.1751 ns/op
WorkloadActual  16: 16777216 op, 811283400.00 ns, 48.3563 ns/op
WorkloadActual  17: 16777216 op, 772608700.00 ns, 46.0511 ns/op
WorkloadActual  18: 16777216 op, 772948000.00 ns, 46.0713 ns/op
WorkloadActual  19: 16777216 op, 862410400.00 ns, 51.4037 ns/op
WorkloadActual  20: 16777216 op, 924991300.00 ns, 55.1338 ns/op
WorkloadActual  21: 16777216 op, 932811100.00 ns, 55.5999 ns/op
WorkloadActual  22: 16777216 op, 891510500.00 ns, 53.1382 ns/op
WorkloadActual  23: 16777216 op, 846888000.00 ns, 50.4785 ns/op
WorkloadActual  24: 16777216 op, 891988000.00 ns, 53.1666 ns/op
WorkloadActual  25: 16777216 op, 775047000.00 ns, 46.1964 ns/op
WorkloadActual  26: 16777216 op, 764393600.00 ns, 45.5614 ns/op
WorkloadActual  27: 16777216 op, 776296800.00 ns, 46.2709 ns/op
WorkloadActual  28: 16777216 op, 757055900.00 ns, 45.1240 ns/op
WorkloadActual  29: 16777216 op, 760221400.00 ns, 45.3127 ns/op
WorkloadActual  30: 16777216 op, 761136300.00 ns, 45.3673 ns/op
WorkloadActual  31: 16777216 op, 745364600.00 ns, 44.4272 ns/op
WorkloadActual  32: 16777216 op, 745194500.00 ns, 44.4171 ns/op
WorkloadActual  33: 16777216 op, 778036000.00 ns, 46.3746 ns/op
WorkloadActual  34: 16777216 op, 792472900.00 ns, 47.2351 ns/op
WorkloadActual  35: 16777216 op, 785725000.00 ns, 46.8329 ns/op
WorkloadActual  36: 16777216 op, 844893900.00 ns, 50.3596 ns/op
WorkloadActual  37: 16777216 op, 912209800.00 ns, 54.3719 ns/op
WorkloadActual  38: 16777216 op, 933127800.00 ns, 55.6188 ns/op
WorkloadActual  39: 16777216 op, 845220800.00 ns, 50.3791 ns/op
WorkloadActual  40: 16777216 op, 769322800.00 ns, 45.8552 ns/op
WorkloadActual  41: 16777216 op, 786404400.00 ns, 46.8734 ns/op
WorkloadActual  42: 16777216 op, 797422400.00 ns, 47.5301 ns/op
WorkloadActual  43: 16777216 op, 801856000.00 ns, 47.7943 ns/op
WorkloadActual  44: 16777216 op, 807432500.00 ns, 48.1267 ns/op
WorkloadActual  45: 16777216 op, 770549000.00 ns, 45.9283 ns/op
WorkloadActual  46: 16777216 op, 858842800.00 ns, 51.1910 ns/op
WorkloadActual  47: 16777216 op, 1191906800.00 ns, 71.0432 ns/op
WorkloadActual  48: 16777216 op, 963659100.00 ns, 57.4386 ns/op
WorkloadActual  49: 16777216 op, 776676200.00 ns, 46.2935 ns/op
WorkloadActual  50: 16777216 op, 752843100.00 ns, 44.8729 ns/op
WorkloadActual  51: 16777216 op, 748199700.00 ns, 44.5962 ns/op
WorkloadActual  52: 16777216 op, 752382100.00 ns, 44.8455 ns/op
WorkloadActual  53: 16777216 op, 742537700.00 ns, 44.2587 ns/op
WorkloadActual  54: 16777216 op, 750973500.00 ns, 44.7615 ns/op
WorkloadActual  55: 16777216 op, 749432500.00 ns, 44.6697 ns/op
WorkloadActual  56: 16777216 op, 749001600.00 ns, 44.6440 ns/op
WorkloadActual  57: 16777216 op, 744461800.00 ns, 44.3734 ns/op
WorkloadActual  58: 16777216 op, 739247100.00 ns, 44.0626 ns/op
WorkloadActual  59: 16777216 op, 751596000.00 ns, 44.7986 ns/op
WorkloadActual  60: 16777216 op, 783933100.00 ns, 46.7261 ns/op
WorkloadActual  61: 16777216 op, 773852100.00 ns, 46.1252 ns/op
WorkloadActual  62: 16777216 op, 794429300.00 ns, 47.3517 ns/op
WorkloadActual  63: 16777216 op, 866504500.00 ns, 51.6477 ns/op
WorkloadActual  64: 16777216 op, 966865800.00 ns, 57.6297 ns/op
WorkloadActual  65: 16777216 op, 878658500.00 ns, 52.3721 ns/op
WorkloadActual  66: 16777216 op, 870062500.00 ns, 51.8598 ns/op
WorkloadActual  67: 16777216 op, 908269400.00 ns, 54.1371 ns/op
WorkloadActual  68: 16777216 op, 1005804300.00 ns, 59.9506 ns/op
WorkloadActual  69: 16777216 op, 1088360400.00 ns, 64.8713 ns/op
WorkloadActual  70: 16777216 op, 897479500.00 ns, 53.4939 ns/op
WorkloadActual  71: 16777216 op, 1040863800.00 ns, 62.0403 ns/op
WorkloadActual  72: 16777216 op, 1168696900.00 ns, 69.6598 ns/op
WorkloadActual  73: 16777216 op, 1208931000.00 ns, 72.0579 ns/op
WorkloadActual  74: 16777216 op, 1037170700.00 ns, 61.8202 ns/op
WorkloadActual  75: 16777216 op, 923447100.00 ns, 55.0417 ns/op
WorkloadActual  76: 16777216 op, 900277000.00 ns, 53.6607 ns/op
WorkloadActual  77: 16777216 op, 829505600.00 ns, 49.4424 ns/op
WorkloadActual  78: 16777216 op, 889346900.00 ns, 53.0092 ns/op
WorkloadActual  79: 16777216 op, 835536700.00 ns, 49.8019 ns/op
WorkloadActual  80: 16777216 op, 919465500.00 ns, 54.8044 ns/op
WorkloadActual  81: 16777216 op, 949160900.00 ns, 56.5744 ns/op
WorkloadActual  82: 16777216 op, 970424300.00 ns, 57.8418 ns/op
WorkloadActual  83: 16777216 op, 1023861100.00 ns, 61.0269 ns/op
WorkloadActual  84: 16777216 op, 997848600.00 ns, 59.4764 ns/op
WorkloadActual  85: 16777216 op, 982852800.00 ns, 58.5826 ns/op
WorkloadActual  86: 16777216 op, 919017600.00 ns, 54.7777 ns/op
WorkloadActual  87: 16777216 op, 933388500.00 ns, 55.6343 ns/op
WorkloadActual  88: 16777216 op, 960685100.00 ns, 57.2613 ns/op
WorkloadActual  89: 16777216 op, 1006924400.00 ns, 60.0174 ns/op
WorkloadActual  90: 16777216 op, 977426700.00 ns, 58.2592 ns/op
WorkloadActual  91: 16777216 op, 1016704500.00 ns, 60.6003 ns/op
WorkloadActual  92: 16777216 op, 981589300.00 ns, 58.5073 ns/op
WorkloadActual  93: 16777216 op, 969336900.00 ns, 57.7770 ns/op
WorkloadActual  94: 16777216 op, 994558600.00 ns, 59.2803 ns/op
WorkloadActual  95: 16777216 op, 972675500.00 ns, 57.9760 ns/op
WorkloadActual  96: 16777216 op, 988718400.00 ns, 58.9322 ns/op
WorkloadActual  97: 16777216 op, 954677000.00 ns, 56.9032 ns/op
WorkloadActual  98: 16777216 op, 924415500.00 ns, 55.0995 ns/op
WorkloadActual  99: 16777216 op, 853435700.00 ns, 50.8687 ns/op
WorkloadActual  100: 16777216 op, 877461400.00 ns, 52.3008 ns/op

// AfterActualRun
WorkloadResult   1: 16777216 op, 704413300.00 ns, 41.9863 ns/op
WorkloadResult   2: 16777216 op, 718063200.00 ns, 42.7999 ns/op
WorkloadResult   3: 16777216 op, 713624500.00 ns, 42.5353 ns/op
WorkloadResult   4: 16777216 op, 704439700.00 ns, 41.9879 ns/op
WorkloadResult   5: 16777216 op, 714907600.00 ns, 42.6118 ns/op
WorkloadResult   6: 16777216 op, 716982900.00 ns, 42.7355 ns/op
WorkloadResult   7: 16777216 op, 725519900.00 ns, 43.2444 ns/op
WorkloadResult   8: 16777216 op, 709217200.00 ns, 42.2726 ns/op
WorkloadResult   9: 16777216 op, 712064700.00 ns, 42.4424 ns/op
WorkloadResult  10: 16777216 op, 731606800.00 ns, 43.6072 ns/op
WorkloadResult  11: 16777216 op, 749327700.00 ns, 44.6634 ns/op
WorkloadResult  12: 16777216 op, 800738600.00 ns, 47.7277 ns/op
WorkloadResult  13: 16777216 op, 784222100.00 ns, 46.7433 ns/op
WorkloadResult  14: 16777216 op, 889205300.00 ns, 53.0008 ns/op
WorkloadResult  15: 16777216 op, 880745500.00 ns, 52.4965 ns/op
WorkloadResult  16: 16777216 op, 766344300.00 ns, 45.6777 ns/op
WorkloadResult  17: 16777216 op, 727669600.00 ns, 43.3725 ns/op
WorkloadResult  18: 16777216 op, 728008900.00 ns, 43.3927 ns/op
WorkloadResult  19: 16777216 op, 817471300.00 ns, 48.7251 ns/op
WorkloadResult  20: 16777216 op, 880052200.00 ns, 52.4552 ns/op
WorkloadResult  21: 16777216 op, 887872000.00 ns, 52.9213 ns/op
WorkloadResult  22: 16777216 op, 846571400.00 ns, 50.4596 ns/op
WorkloadResult  23: 16777216 op, 801948900.00 ns, 47.7999 ns/op
WorkloadResult  24: 16777216 op, 847048900.00 ns, 50.4880 ns/op
WorkloadResult  25: 16777216 op, 730107900.00 ns, 43.5178 ns/op
WorkloadResult  26: 16777216 op, 719454500.00 ns, 42.8828 ns/op
WorkloadResult  27: 16777216 op, 731357700.00 ns, 43.5923 ns/op
WorkloadResult  28: 16777216 op, 712116800.00 ns, 42.4455 ns/op
WorkloadResult  29: 16777216 op, 715282300.00 ns, 42.6341 ns/op
WorkloadResult  30: 16777216 op, 716197200.00 ns, 42.6887 ns/op
WorkloadResult  31: 16777216 op, 700425500.00 ns, 41.7486 ns/op
WorkloadResult  32: 16777216 op, 700255400.00 ns, 41.7385 ns/op
WorkloadResult  33: 16777216 op, 733096900.00 ns, 43.6960 ns/op
WorkloadResult  34: 16777216 op, 747533800.00 ns, 44.5565 ns/op
WorkloadResult  35: 16777216 op, 740785900.00 ns, 44.1543 ns/op
WorkloadResult  36: 16777216 op, 799954800.00 ns, 47.6810 ns/op
WorkloadResult  37: 16777216 op, 867270700.00 ns, 51.6934 ns/op
WorkloadResult  38: 16777216 op, 888188700.00 ns, 52.9402 ns/op
WorkloadResult  39: 16777216 op, 800281700.00 ns, 47.7005 ns/op
WorkloadResult  40: 16777216 op, 724383700.00 ns, 43.1766 ns/op
WorkloadResult  41: 16777216 op, 741465300.00 ns, 44.1948 ns/op
WorkloadResult  42: 16777216 op, 752483300.00 ns, 44.8515 ns/op
WorkloadResult  43: 16777216 op, 756916900.00 ns, 45.1158 ns/op
WorkloadResult  44: 16777216 op, 762493400.00 ns, 45.4481 ns/op
WorkloadResult  45: 16777216 op, 725609900.00 ns, 43.2497 ns/op
WorkloadResult  46: 16777216 op, 813903700.00 ns, 48.5124 ns/op
WorkloadResult  47: 16777216 op, 918720000.00 ns, 54.7600 ns/op
WorkloadResult  48: 16777216 op, 731737100.00 ns, 43.6149 ns/op
WorkloadResult  49: 16777216 op, 707904000.00 ns, 42.1944 ns/op
WorkloadResult  50: 16777216 op, 703260600.00 ns, 41.9176 ns/op
WorkloadResult  51: 16777216 op, 707443000.00 ns, 42.1669 ns/op
WorkloadResult  52: 16777216 op, 697598600.00 ns, 41.5801 ns/op
WorkloadResult  53: 16777216 op, 706034400.00 ns, 42.0829 ns/op
WorkloadResult  54: 16777216 op, 704493400.00 ns, 41.9911 ns/op
WorkloadResult  55: 16777216 op, 704062500.00 ns, 41.9654 ns/op
WorkloadResult  56: 16777216 op, 699522700.00 ns, 41.6948 ns/op
WorkloadResult  57: 16777216 op, 694308000.00 ns, 41.3840 ns/op
WorkloadResult  58: 16777216 op, 706656900.00 ns, 42.1200 ns/op
WorkloadResult  59: 16777216 op, 738994000.00 ns, 44.0475 ns/op
WorkloadResult  60: 16777216 op, 728913000.00 ns, 43.4466 ns/op
WorkloadResult  61: 16777216 op, 749490200.00 ns, 44.6731 ns/op
WorkloadResult  62: 16777216 op, 821565400.00 ns, 48.9691 ns/op
WorkloadResult  63: 16777216 op, 921926700.00 ns, 54.9511 ns/op
WorkloadResult  64: 16777216 op, 833719400.00 ns, 49.6935 ns/op
WorkloadResult  65: 16777216 op, 825123400.00 ns, 49.1812 ns/op
WorkloadResult  66: 16777216 op, 863330300.00 ns, 51.4585 ns/op
WorkloadResult  67: 16777216 op, 960865200.00 ns, 57.2720 ns/op
WorkloadResult  68: 16777216 op, 1043421300.00 ns, 62.1928 ns/op
WorkloadResult  69: 16777216 op, 852540400.00 ns, 50.8154 ns/op
WorkloadResult  70: 16777216 op, 995924700.00 ns, 59.3617 ns/op
WorkloadResult  71: 16777216 op, 1123757800.00 ns, 66.9812 ns/op
WorkloadResult  72: 16777216 op, 992231600.00 ns, 59.1416 ns/op
WorkloadResult  73: 16777216 op, 878508000.00 ns, 52.3632 ns/op
WorkloadResult  74: 16777216 op, 855337900.00 ns, 50.9821 ns/op
WorkloadResult  75: 16777216 op, 784566500.00 ns, 46.7638 ns/op
WorkloadResult  76: 16777216 op, 844407800.00 ns, 50.3306 ns/op
WorkloadResult  77: 16777216 op, 790597600.00 ns, 47.1233 ns/op
WorkloadResult  78: 16777216 op, 874526400.00 ns, 52.1258 ns/op
WorkloadResult  79: 16777216 op, 904221800.00 ns, 53.8958 ns/op
WorkloadResult  80: 16777216 op, 925485200.00 ns, 55.1632 ns/op
WorkloadResult  81: 16777216 op, 978922000.00 ns, 58.3483 ns/op
WorkloadResult  82: 16777216 op, 952909500.00 ns, 56.7978 ns/op
WorkloadResult  83: 16777216 op, 937913700.00 ns, 55.9040 ns/op
WorkloadResult  84: 16777216 op, 874078500.00 ns, 52.0991 ns/op
WorkloadResult  85: 16777216 op, 888449400.00 ns, 52.9557 ns/op
WorkloadResult  86: 16777216 op, 915746000.00 ns, 54.5827 ns/op
WorkloadResult  87: 16777216 op, 961985300.00 ns, 57.3388 ns/op
WorkloadResult  88: 16777216 op, 932487600.00 ns, 55.5806 ns/op
WorkloadResult  89: 16777216 op, 971765400.00 ns, 57.9217 ns/op
WorkloadResult  90: 16777216 op, 936650200.00 ns, 55.8287 ns/op
WorkloadResult  91: 16777216 op, 924397800.00 ns, 55.0984 ns/op
WorkloadResult  92: 16777216 op, 949619500.00 ns, 56.6017 ns/op
WorkloadResult  93: 16777216 op, 927736400.00 ns, 55.2974 ns/op
WorkloadResult  94: 16777216 op, 943779300.00 ns, 56.2536 ns/op
WorkloadResult  95: 16777216 op, 909737900.00 ns, 54.2246 ns/op
WorkloadResult  96: 16777216 op, 879476400.00 ns, 52.4209 ns/op
WorkloadResult  97: 16777216 op, 808496600.00 ns, 48.1902 ns/op
WorkloadResult  98: 16777216 op, 832522300.00 ns, 49.6222 ns/op

// AfterAll
// Benchmark Process 10280 has exited with code 0.

Mean = 48.447 ns, StdErr = 0.596 ns (1.23%), N = 98, StdDev = 5.899 ns
Min = 41.384 ns, Q1 = 43.194 ns, Median = 47.691 ns, Q3 = 52.935 ns, Max = 66.981 ns
IQR = 9.742 ns, LowerFence = 28.581 ns, UpperFence = 67.548 ns
ConfidenceInterval = [46.425 ns; 50.470 ns] (CI 99.9%), Margin = 2.022 ns (4.17% of Mean)
Skewness = 0.62, Kurtosis = 2.49, MValue = 2.92

// ** Remained 2 (66.7%) benchmark(s) to run. Estimated finish 2023-11-22 0:29 (0h 3m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet e5762261-7bcb-4da8-8447-2c62a6ba6094.dll --anonymousPipes 2148 1808 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 7.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net6.0\e5762261-7bcb-4da8-8447-2c62a6ba6094\bin\Release\net7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 7.0.14 (7.0.1423.51910), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: .NET 7.0

OverheadJitting  1: 1 op, 294600.00 ns, 294.6000 us/op
WorkloadJitting  1: 1 op, 437300.00 ns, 437.3000 us/op

OverheadJitting  2: 16 op, 618200.00 ns, 38.6375 us/op
WorkloadJitting  2: 16 op, 902200.00 ns, 56.3875 us/op

WorkloadPilot    1: 16 op, 9300.00 ns, 581.2500 ns/op
WorkloadPilot    2: 32 op, 14400.00 ns, 450.0000 ns/op
WorkloadPilot    3: 64 op, 15900.00 ns, 248.4375 ns/op
WorkloadPilot    4: 128 op, 27400.00 ns, 214.0625 ns/op
WorkloadPilot    5: 256 op, 61000.00 ns, 238.2812 ns/op
WorkloadPilot    6: 512 op, 101500.00 ns, 198.2422 ns/op
WorkloadPilot    7: 1024 op, 179200.00 ns, 175.0000 ns/op
WorkloadPilot    8: 2048 op, 304800.00 ns, 148.8281 ns/op
WorkloadPilot    9: 4096 op, 766400.00 ns, 187.1094 ns/op
WorkloadPilot   10: 8192 op, 1225300.00 ns, 149.5728 ns/op
WorkloadPilot   11: 16384 op, 2666800.00 ns, 162.7686 ns/op
WorkloadPilot   12: 32768 op, 5064400.00 ns, 154.5532 ns/op
WorkloadPilot   13: 65536 op, 11253200.00 ns, 171.7102 ns/op
WorkloadPilot   14: 131072 op, 19046300.00 ns, 145.3117 ns/op
WorkloadPilot   15: 262144 op, 37586600.00 ns, 143.3815 ns/op
WorkloadPilot   16: 524288 op, 74040400.00 ns, 141.2209 ns/op
WorkloadPilot   17: 1048576 op, 95062100.00 ns, 90.6583 ns/op
WorkloadPilot   18: 2097152 op, 143212000.00 ns, 68.2888 ns/op
WorkloadPilot   19: 4194304 op, 239690000.00 ns, 57.1465 ns/op
WorkloadPilot   20: 8388608 op, 522249100.00 ns, 62.2569 ns/op

OverheadWarmup   1: 8388608 op, 30919700.00 ns, 3.6859 ns/op
OverheadWarmup   2: 8388608 op, 32051900.00 ns, 3.8209 ns/op
OverheadWarmup   3: 8388608 op, 33081300.00 ns, 3.9436 ns/op
OverheadWarmup   4: 8388608 op, 34574000.00 ns, 4.1215 ns/op
OverheadWarmup   5: 8388608 op, 30482200.00 ns, 3.6338 ns/op
OverheadWarmup   6: 8388608 op, 29437200.00 ns, 3.5092 ns/op
OverheadWarmup   7: 8388608 op, 34755600.00 ns, 4.1432 ns/op
OverheadWarmup   8: 8388608 op, 39444300.00 ns, 4.7021 ns/op
OverheadWarmup   9: 8388608 op, 36677100.00 ns, 4.3723 ns/op

OverheadActual   1: 8388608 op, 36788000.00 ns, 4.3855 ns/op
OverheadActual   2: 8388608 op, 35207200.00 ns, 4.1970 ns/op
OverheadActual   3: 8388608 op, 33656900.00 ns, 4.0122 ns/op
OverheadActual   4: 8388608 op, 29651000.00 ns, 3.5347 ns/op
OverheadActual   5: 8388608 op, 29119900.00 ns, 3.4714 ns/op
OverheadActual   6: 8388608 op, 28404300.00 ns, 3.3861 ns/op
OverheadActual   7: 8388608 op, 28795500.00 ns, 3.4327 ns/op
OverheadActual   8: 8388608 op, 27474000.00 ns, 3.2752 ns/op
OverheadActual   9: 8388608 op, 27594600.00 ns, 3.2895 ns/op
OverheadActual  10: 8388608 op, 27331400.00 ns, 3.2582 ns/op
OverheadActual  11: 8388608 op, 23478800.00 ns, 2.7989 ns/op
OverheadActual  12: 8388608 op, 23161700.00 ns, 2.7611 ns/op
OverheadActual  13: 8388608 op, 23941900.00 ns, 2.8541 ns/op
OverheadActual  14: 8388608 op, 25380300.00 ns, 3.0256 ns/op
OverheadActual  15: 8388608 op, 24796700.00 ns, 2.9560 ns/op
OverheadActual  16: 8388608 op, 24648500.00 ns, 2.9383 ns/op
OverheadActual  17: 8388608 op, 24609200.00 ns, 2.9336 ns/op
OverheadActual  18: 8388608 op, 25583300.00 ns, 3.0498 ns/op
OverheadActual  19: 8388608 op, 26173600.00 ns, 3.1201 ns/op
OverheadActual  20: 8388608 op, 25719800.00 ns, 3.0660 ns/op

WorkloadWarmup   1: 8388608 op, 521443000.00 ns, 62.1608 ns/op
WorkloadWarmup   2: 8388608 op, 498194300.00 ns, 59.3894 ns/op
WorkloadWarmup   3: 8388608 op, 525986500.00 ns, 62.7025 ns/op
WorkloadWarmup   4: 8388608 op, 571833900.00 ns, 68.1679 ns/op
WorkloadWarmup   5: 8388608 op, 576896500.00 ns, 68.7714 ns/op
WorkloadWarmup   6: 8388608 op, 556266700.00 ns, 66.3122 ns/op
WorkloadWarmup   7: 8388608 op, 546946100.00 ns, 65.2011 ns/op
WorkloadWarmup   8: 8388608 op, 615470800.00 ns, 73.3698 ns/op
WorkloadWarmup   9: 8388608 op, 522400500.00 ns, 62.2750 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 556568100.00 ns, 66.3481 ns/op
