// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 6 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:24 (24.1 sec)   *****
// Found 6 benchmarks:
//   InterpolationBenchmark.Interpolation: .NET 5.0(Runtime=.NET 5.0)
//   InterpolationBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
//   InterpolationBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
//   InterpolationBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)
//   InterpolationBenchmark.Interpolation: .NET Core 3.1(Runtime=.NET Core 3.1)
//   InterpolationBenchmark.Interpolation: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
OverheadWarmup   5: 8388608 op, 28140800.00 ns, 3.3546 ns/op
OverheadWarmup   6: 8388608 op, 28166000.00 ns, 3.3576 ns/op
OverheadWarmup   7: 8388608 op, 29581500.00 ns, 3.5264 ns/op
OverheadWarmup   8: 8388608 op, 25153500.00 ns, 2.9985 ns/op

OverheadActual   1: 8388608 op, 35029400.00 ns, 4.1758 ns/op
OverheadActual   2: 8388608 op, 29896800.00 ns, 3.5640 ns/op
OverheadActual   3: 8388608 op, 28101700.00 ns, 3.3500 ns/op
OverheadActual   4: 8388608 op, 33943000.00 ns, 4.0463 ns/op
OverheadActual   5: 8388608 op, 28232500.00 ns, 3.3656 ns/op
OverheadActual   6: 8388608 op, 29253300.00 ns, 3.4873 ns/op
OverheadActual   7: 8388608 op, 30877600.00 ns, 3.6809 ns/op
OverheadActual   8: 8388608 op, 28980300.00 ns, 3.4547 ns/op
OverheadActual   9: 8388608 op, 28025800.00 ns, 3.3409 ns/op
OverheadActual  10: 8388608 op, 29215700.00 ns, 3.4828 ns/op
OverheadActual  11: 8388608 op, 25294000.00 ns, 3.0153 ns/op
OverheadActual  12: 8388608 op, 23422700.00 ns, 2.7922 ns/op
OverheadActual  13: 8388608 op, 24304500.00 ns, 2.8973 ns/op
OverheadActual  14: 8388608 op, 27151700.00 ns, 3.2367 ns/op
OverheadActual  15: 8388608 op, 21929700.00 ns, 2.6142 ns/op
OverheadActual  16: 8388608 op, 22774400.00 ns, 2.7149 ns/op
OverheadActual  17: 8388608 op, 26985900.00 ns, 3.2170 ns/op
OverheadActual  18: 8388608 op, 22691900.00 ns, 2.7051 ns/op
OverheadActual  19: 8388608 op, 29907000.00 ns, 3.5652 ns/op
OverheadActual  20: 8388608 op, 21892800.00 ns, 2.6098 ns/op

WorkloadWarmup   1: 8388608 op, 680214700.00 ns, 81.0879 ns/op
WorkloadWarmup   2: 8388608 op, 646796400.00 ns, 77.1041 ns/op
WorkloadWarmup   3: 8388608 op, 572568300.00 ns, 68.2555 ns/op
WorkloadWarmup   4: 8388608 op, 549278200.00 ns, 65.4791 ns/op
WorkloadWarmup   5: 8388608 op, 526623300.00 ns, 62.7784 ns/op
WorkloadWarmup   6: 8388608 op, 504543100.00 ns, 60.1462 ns/op
WorkloadWarmup   7: 8388608 op, 562914100.00 ns, 67.1046 ns/op
WorkloadWarmup   8: 8388608 op, 518533000.00 ns, 61.8140 ns/op
WorkloadWarmup   9: 8388608 op, 510190000.00 ns, 60.8194 ns/op
WorkloadWarmup  10: 8388608 op, 540234800.00 ns, 64.4010 ns/op
WorkloadWarmup  11: 8388608 op, 539586900.00 ns, 64.3238 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 614051200.00 ns, 73.2006 ns/op
WorkloadActual   2: 8388608 op, 569585500.00 ns, 67.8999 ns/op
WorkloadActual   3: 8388608 op, 558199700.00 ns, 66.5426 ns/op
WorkloadActual   4: 8388608 op, 593773200.00 ns, 70.7833 ns/op
WorkloadActual   5: 8388608 op, 647188000.00 ns, 77.1508 ns/op
WorkloadActual   6: 8388608 op, 620240100.00 ns, 73.9384 ns/op
WorkloadActual   7: 8388608 op, 550738900.00 ns, 65.6532 ns/op
WorkloadActual   8: 8388608 op, 692202000.00 ns, 82.5169 ns/op
WorkloadActual   9: 8388608 op, 637382700.00 ns, 75.9819 ns/op
WorkloadActual  10: 8388608 op, 579523700.00 ns, 69.0846 ns/op
WorkloadActual  11: 8388608 op, 581231100.00 ns, 69.2881 ns/op
WorkloadActual  12: 8388608 op, 543863800.00 ns, 64.8336 ns/op
WorkloadActual  13: 8388608 op, 575796300.00 ns, 68.6403 ns/op
WorkloadActual  14: 8388608 op, 524763300.00 ns, 62.5567 ns/op
WorkloadActual  15: 8388608 op, 515370100.00 ns, 61.4369 ns/op
WorkloadActual  16: 8388608 op, 528486500.00 ns, 63.0005 ns/op
WorkloadActual  17: 8388608 op, 574779800.00 ns, 68.5191 ns/op
WorkloadActual  18: 8388608 op, 523254500.00 ns, 62.3768 ns/op
WorkloadActual  19: 8388608 op, 513683000.00 ns, 61.2358 ns/op
WorkloadActual  20: 8388608 op, 480022000.00 ns, 57.2231 ns/op
WorkloadActual  21: 8388608 op, 469397600.00 ns, 55.9566 ns/op
WorkloadActual  22: 8388608 op, 472209200.00 ns, 56.2917 ns/op
WorkloadActual  23: 8388608 op, 466935100.00 ns, 55.6630 ns/op
WorkloadActual  24: 8388608 op, 460046900.00 ns, 54.8419 ns/op
WorkloadActual  25: 8388608 op, 514276100.00 ns, 61.3065 ns/op
WorkloadActual  26: 8388608 op, 498668600.00 ns, 59.4459 ns/op
WorkloadActual  27: 8388608 op, 471109600.00 ns, 56.1606 ns/op
WorkloadActual  28: 8388608 op, 490509900.00 ns, 58.4733 ns/op
WorkloadActual  29: 8388608 op, 491238200.00 ns, 58.5602 ns/op
WorkloadActual  30: 8388608 op, 462545200.00 ns, 55.1397 ns/op
WorkloadActual  31: 8388608 op, 457231300.00 ns, 54.5062 ns/op
WorkloadActual  32: 8388608 op, 466779600.00 ns, 55.6445 ns/op
WorkloadActual  33: 8388608 op, 454644300.00 ns, 54.1978 ns/op
WorkloadActual  34: 8388608 op, 462473600.00 ns, 55.1311 ns/op
WorkloadActual  35: 8388608 op, 459071100.00 ns, 54.7255 ns/op
WorkloadActual  36: 8388608 op, 454091100.00 ns, 54.1319 ns/op
WorkloadActual  37: 8388608 op, 459561700.00 ns, 54.7840 ns/op
WorkloadActual  38: 8388608 op, 462967900.00 ns, 55.1901 ns/op
WorkloadActual  39: 8388608 op, 459094200.00 ns, 54.7283 ns/op
WorkloadActual  40: 8388608 op, 467316300.00 ns, 55.7084 ns/op
WorkloadActual  41: 8388608 op, 487206000.00 ns, 58.0795 ns/op
WorkloadActual  42: 8388608 op, 504815300.00 ns, 60.1787 ns/op
WorkloadActual  43: 8388608 op, 512171900.00 ns, 61.0556 ns/op
WorkloadActual  44: 8388608 op, 552232000.00 ns, 65.8312 ns/op
WorkloadActual  45: 8388608 op, 644807200.00 ns, 76.8670 ns/op
WorkloadActual  46: 8388608 op, 695348800.00 ns, 82.8920 ns/op
WorkloadActual  47: 8388608 op, 572733700.00 ns, 68.2752 ns/op
WorkloadActual  48: 8388608 op, 522907000.00 ns, 62.3354 ns/op
WorkloadActual  49: 8388608 op, 530567900.00 ns, 63.2486 ns/op
WorkloadActual  50: 8388608 op, 475071200.00 ns, 56.6329 ns/op
WorkloadActual  51: 8388608 op, 493723500.00 ns, 58.8564 ns/op
WorkloadActual  52: 8388608 op, 489351000.00 ns, 58.3352 ns/op
WorkloadActual  53: 8388608 op, 492458700.00 ns, 58.7057 ns/op
WorkloadActual  54: 8388608 op, 516058100.00 ns, 61.5189 ns/op
WorkloadActual  55: 8388608 op, 497474500.00 ns, 59.3036 ns/op
WorkloadActual  56: 8388608 op, 501855700.00 ns, 59.8259 ns/op
WorkloadActual  57: 8388608 op, 492889900.00 ns, 58.7571 ns/op
WorkloadActual  58: 8388608 op, 486931900.00 ns, 58.0468 ns/op
WorkloadActual  59: 8388608 op, 489900400.00 ns, 58.4007 ns/op
WorkloadActual  60: 8388608 op, 472021300.00 ns, 56.2693 ns/op
WorkloadActual  61: 8388608 op, 509849400.00 ns, 60.7788 ns/op
WorkloadActual  62: 8388608 op, 513756200.00 ns, 61.2445 ns/op
WorkloadActual  63: 8388608 op, 493267900.00 ns, 58.8021 ns/op
WorkloadActual  64: 8388608 op, 486605000.00 ns, 58.0078 ns/op
WorkloadActual  65: 8388608 op, 524615300.00 ns, 62.5390 ns/op
WorkloadActual  66: 8388608 op, 556813400.00 ns, 66.3773 ns/op
WorkloadActual  67: 8388608 op, 522361900.00 ns, 62.2704 ns/op
WorkloadActual  68: 8388608 op, 522998300.00 ns, 62.3463 ns/op
WorkloadActual  69: 8388608 op, 473458400.00 ns, 56.4406 ns/op
WorkloadActual  70: 8388608 op, 472801000.00 ns, 56.3623 ns/op
WorkloadActual  71: 8388608 op, 468802500.00 ns, 55.8856 ns/op
WorkloadActual  72: 8388608 op, 471824800.00 ns, 56.2459 ns/op
WorkloadActual  73: 8388608 op, 473754600.00 ns, 56.4759 ns/op
WorkloadActual  74: 8388608 op, 481205600.00 ns, 57.3642 ns/op
WorkloadActual  75: 8388608 op, 491266500.00 ns, 58.5635 ns/op
WorkloadActual  76: 8388608 op, 503311500.00 ns, 59.9994 ns/op
WorkloadActual  77: 8388608 op, 491289200.00 ns, 58.5662 ns/op
WorkloadActual  78: 8388608 op, 478853500.00 ns, 57.0838 ns/op
WorkloadActual  79: 8388608 op, 492226700.00 ns, 58.6780 ns/op
WorkloadActual  80: 8388608 op, 505347700.00 ns, 60.2421 ns/op
WorkloadActual  81: 8388608 op, 543481800.00 ns, 64.7881 ns/op
WorkloadActual  82: 8388608 op, 488059400.00 ns, 58.1812 ns/op
WorkloadActual  83: 8388608 op, 546662100.00 ns, 65.1672 ns/op
WorkloadActual  84: 8388608 op, 496767200.00 ns, 59.2193 ns/op
WorkloadActual  85: 8388608 op, 503437900.00 ns, 60.0145 ns/op
WorkloadActual  86: 8388608 op, 479790700.00 ns, 57.1955 ns/op
WorkloadActual  87: 8388608 op, 486099300.00 ns, 57.9476 ns/op
WorkloadActual  88: 8388608 op, 485055200.00 ns, 57.8231 ns/op
WorkloadActual  89: 8388608 op, 523659400.00 ns, 62.4251 ns/op
WorkloadActual  90: 8388608 op, 536235000.00 ns, 63.9242 ns/op
WorkloadActual  91: 8388608 op, 499966200.00 ns, 59.6006 ns/op
WorkloadActual  92: 8388608 op, 523876500.00 ns, 62.4509 ns/op
WorkloadActual  93: 8388608 op, 513694000.00 ns, 61.2371 ns/op
WorkloadActual  94: 8388608 op, 515568000.00 ns, 61.4605 ns/op
WorkloadActual  95: 8388608 op, 515799800.00 ns, 61.4881 ns/op
WorkloadActual  96: 8388608 op, 534039600.00 ns, 63.6625 ns/op
WorkloadActual  97: 8388608 op, 509550300.00 ns, 60.7431 ns/op
WorkloadActual  98: 8388608 op, 529193600.00 ns, 63.0848 ns/op
WorkloadActual  99: 8388608 op, 513762900.00 ns, 61.2453 ns/op
WorkloadActual  100: 8388608 op, 547638100.00 ns, 65.2835 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 541521750.00 ns, 64.5544 ns/op
WorkloadResult   2: 8388608 op, 530135950.00 ns, 63.1971 ns/op
WorkloadResult   3: 8388608 op, 565709450.00 ns, 67.4378 ns/op
WorkloadResult   4: 8388608 op, 522675150.00 ns, 62.3077 ns/op
WorkloadResult   5: 8388608 op, 551459950.00 ns, 65.7391 ns/op
WorkloadResult   6: 8388608 op, 553167350.00 ns, 65.9427 ns/op
WorkloadResult   7: 8388608 op, 515800050.00 ns, 61.4882 ns/op
WorkloadResult   8: 8388608 op, 547732550.00 ns, 65.2948 ns/op
WorkloadResult   9: 8388608 op, 496699550.00 ns, 59.2112 ns/op
WorkloadResult  10: 8388608 op, 487306350.00 ns, 58.0914 ns/op
WorkloadResult  11: 8388608 op, 500422750.00 ns, 59.6550 ns/op
WorkloadResult  12: 8388608 op, 546716050.00 ns, 65.1736 ns/op
WorkloadResult  13: 8388608 op, 495190750.00 ns, 59.0313 ns/op
WorkloadResult  14: 8388608 op, 485619250.00 ns, 57.8903 ns/op
WorkloadResult  15: 8388608 op, 451958250.00 ns, 53.8776 ns/op
WorkloadResult  16: 8388608 op, 441333850.00 ns, 52.6111 ns/op
WorkloadResult  17: 8388608 op, 444145450.00 ns, 52.9463 ns/op
WorkloadResult  18: 8388608 op, 438871350.00 ns, 52.3175 ns/op
WorkloadResult  19: 8388608 op, 431983150.00 ns, 51.4964 ns/op
WorkloadResult  20: 8388608 op, 486212350.00 ns, 57.9610 ns/op
WorkloadResult  21: 8388608 op, 470604850.00 ns, 56.1005 ns/op
WorkloadResult  22: 8388608 op, 443045850.00 ns, 52.8152 ns/op
WorkloadResult  23: 8388608 op, 462446150.00 ns, 55.1279 ns/op
WorkloadResult  24: 8388608 op, 463174450.00 ns, 55.2147 ns/op
WorkloadResult  25: 8388608 op, 434481450.00 ns, 51.7942 ns/op
WorkloadResult  26: 8388608 op, 429167550.00 ns, 51.1608 ns/op
WorkloadResult  27: 8388608 op, 438715850.00 ns, 52.2990 ns/op
WorkloadResult  28: 8388608 op, 426580550.00 ns, 50.8524 ns/op
WorkloadResult  29: 8388608 op, 434409850.00 ns, 51.7857 ns/op
WorkloadResult  30: 8388608 op, 431007350.00 ns, 51.3801 ns/op
WorkloadResult  31: 8388608 op, 426027350.00 ns, 50.7864 ns/op
WorkloadResult  32: 8388608 op, 431497950.00 ns, 51.4386 ns/op
WorkloadResult  33: 8388608 op, 434904150.00 ns, 51.8446 ns/op
WorkloadResult  34: 8388608 op, 431030450.00 ns, 51.3828 ns/op
WorkloadResult  35: 8388608 op, 439252550.00 ns, 52.3630 ns/op
WorkloadResult  36: 8388608 op, 459142250.00 ns, 54.7340 ns/op
WorkloadResult  37: 8388608 op, 476751550.00 ns, 56.8332 ns/op
WorkloadResult  38: 8388608 op, 484108150.00 ns, 57.7102 ns/op
WorkloadResult  39: 8388608 op, 524168250.00 ns, 62.4857 ns/op
WorkloadResult  40: 8388608 op, 544669950.00 ns, 64.9297 ns/op
WorkloadResult  41: 8388608 op, 494843250.00 ns, 58.9899 ns/op
WorkloadResult  42: 8388608 op, 502504150.00 ns, 59.9032 ns/op
WorkloadResult  43: 8388608 op, 447007450.00 ns, 53.2874 ns/op
WorkloadResult  44: 8388608 op, 465659750.00 ns, 55.5110 ns/op
WorkloadResult  45: 8388608 op, 461287250.00 ns, 54.9897 ns/op
WorkloadResult  46: 8388608 op, 464394950.00 ns, 55.3602 ns/op
WorkloadResult  47: 8388608 op, 487994350.00 ns, 58.1735 ns/op
WorkloadResult  48: 8388608 op, 469410750.00 ns, 55.9581 ns/op
WorkloadResult  49: 8388608 op, 473791950.00 ns, 56.4804 ns/op
WorkloadResult  50: 8388608 op, 464826150.00 ns, 55.4116 ns/op
WorkloadResult  51: 8388608 op, 458868150.00 ns, 54.7013 ns/op
WorkloadResult  52: 8388608 op, 461836650.00 ns, 55.0552 ns/op
WorkloadResult  53: 8388608 op, 443957550.00 ns, 52.9239 ns/op
WorkloadResult  54: 8388608 op, 481785650.00 ns, 57.4333 ns/op
WorkloadResult  55: 8388608 op, 485692450.00 ns, 57.8991 ns/op
WorkloadResult  56: 8388608 op, 465204150.00 ns, 55.4567 ns/op
WorkloadResult  57: 8388608 op, 458541250.00 ns, 54.6624 ns/op
WorkloadResult  58: 8388608 op, 496551550.00 ns, 59.1936 ns/op
WorkloadResult  59: 8388608 op, 528749650.00 ns, 63.0319 ns/op
WorkloadResult  60: 8388608 op, 494298150.00 ns, 58.9249 ns/op
WorkloadResult  61: 8388608 op, 494934550.00 ns, 59.0008 ns/op
WorkloadResult  62: 8388608 op, 445394650.00 ns, 53.0952 ns/op
WorkloadResult  63: 8388608 op, 444737250.00 ns, 53.0168 ns/op
WorkloadResult  64: 8388608 op, 440738750.00 ns, 52.5402 ns/op
WorkloadResult  65: 8388608 op, 443761050.00 ns, 52.9004 ns/op
WorkloadResult  66: 8388608 op, 445690850.00 ns, 53.1305 ns/op
WorkloadResult  67: 8388608 op, 453141850.00 ns, 54.0187 ns/op
WorkloadResult  68: 8388608 op, 463202750.00 ns, 55.2181 ns/op
WorkloadResult  69: 8388608 op, 475247750.00 ns, 56.6539 ns/op
WorkloadResult  70: 8388608 op, 463225450.00 ns, 55.2208 ns/op
WorkloadResult  71: 8388608 op, 450789750.00 ns, 53.7383 ns/op
WorkloadResult  72: 8388608 op, 464162950.00 ns, 55.3325 ns/op
WorkloadResult  73: 8388608 op, 477283950.00 ns, 56.8967 ns/op
WorkloadResult  74: 8388608 op, 515418050.00 ns, 61.4426 ns/op
WorkloadResult  75: 8388608 op, 459995650.00 ns, 54.8358 ns/op
WorkloadResult  76: 8388608 op, 518598350.00 ns, 61.8217 ns/op
WorkloadResult  77: 8388608 op, 468703450.00 ns, 55.8738 ns/op
WorkloadResult  78: 8388608 op, 475374150.00 ns, 56.6690 ns/op
WorkloadResult  79: 8388608 op, 451726950.00 ns, 53.8500 ns/op
WorkloadResult  80: 8388608 op, 458035550.00 ns, 54.6021 ns/op
WorkloadResult  81: 8388608 op, 456991450.00 ns, 54.4776 ns/op
WorkloadResult  82: 8388608 op, 495595650.00 ns, 59.0796 ns/op
WorkloadResult  83: 8388608 op, 508171250.00 ns, 60.5787 ns/op
WorkloadResult  84: 8388608 op, 471902450.00 ns, 56.2552 ns/op
WorkloadResult  85: 8388608 op, 495812750.00 ns, 59.1055 ns/op
WorkloadResult  86: 8388608 op, 485630250.00 ns, 57.8916 ns/op
WorkloadResult  87: 8388608 op, 487504250.00 ns, 58.1150 ns/op
WorkloadResult  88: 8388608 op, 487736050.00 ns, 58.1427 ns/op
WorkloadResult  89: 8388608 op, 505975850.00 ns, 60.3170 ns/op
WorkloadResult  90: 8388608 op, 481486550.00 ns, 57.3977 ns/op
WorkloadResult  91: 8388608 op, 501129850.00 ns, 59.7393 ns/op
WorkloadResult  92: 8388608 op, 485699150.00 ns, 57.8999 ns/op
WorkloadResult  93: 8388608 op, 519574350.00 ns, 61.9381 ns/op

// AfterAll
// Benchmark Process 28656 has exited with code 0.

Mean = 56.811 ns, StdErr = 0.417 ns (0.73%), N = 93, StdDev = 4.020 ns
Min = 50.786 ns, Q1 = 53.738 ns, Median = 56.100 ns, Q3 = 59.080 ns, Max = 67.438 ns
IQR = 5.341 ns, LowerFence = 45.726 ns, UpperFence = 67.092 ns
ConfidenceInterval = [55.394 ns; 58.228 ns] (CI 99.9%), Margin = 1.417 ns (2.49% of Mean)
Skewness = 0.63, Kurtosis = 2.68, MValue = 3.84

// ** Remained 5 (83.3%) benchmark(s) to run. Estimated finish 2023-11-23 12:03 (0h 5m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: InterpolationBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet be2f28a2-90a1-4dbf-9eca-72ddde9861f4.dll --anonymousPipes 8032 6768 --benchmarkName Penguin.InterpolationBenchmark.Interpolation --job ".NET 6.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\be2f28a2-90a1-4dbf-9eca-72ddde9861f4\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 6.0.25 (6.0.2523.51912), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni VectorSize=256
// Job: .NET 6.0

OverheadJitting  1: 1 op, 460200.00 ns, 460.2000 us/op
WorkloadJitting  1: 1 op, 245900.00 ns, 245.9000 us/op

OverheadJitting  2: 16 op, 450500.00 ns, 28.1562 us/op
WorkloadJitting  2: 16 op, 476900.00 ns, 29.8062 us/op

WorkloadPilot    1: 16 op, 17800.00 ns, 1.1125 us/op
WorkloadPilot    2: 32 op, 9800.00 ns, 306.2500 ns/op
WorkloadPilot    3: 64 op, 14100.00 ns, 220.3125 ns/op
WorkloadPilot    4: 128 op, 15400.00 ns, 120.3125 ns/op
WorkloadPilot    5: 256 op, 21300.00 ns, 83.2031 ns/op
WorkloadPilot    6: 512 op, 37200.00 ns, 72.6562 ns/op
WorkloadPilot    7: 1024 op, 89000.00 ns, 86.9141 ns/op
WorkloadPilot    8: 2048 op, 212000.00 ns, 103.5156 ns/op
WorkloadPilot    9: 4096 op, 258200.00 ns, 63.0371 ns/op
WorkloadPilot   10: 8192 op, 556700.00 ns, 67.9565 ns/op
WorkloadPilot   11: 16384 op, 1263500.00 ns, 77.1179 ns/op
WorkloadPilot   12: 32768 op, 2998100.00 ns, 91.4948 ns/op
WorkloadPilot   13: 65536 op, 5747700.00 ns, 87.7029 ns/op
WorkloadPilot   14: 131072 op, 9984300.00 ns, 76.1742 ns/op
WorkloadPilot   15: 262144 op, 19206500.00 ns, 73.2670 ns/op
WorkloadPilot   16: 524288 op, 39237500.00 ns, 74.8396 ns/op
WorkloadPilot   17: 1048576 op, 87979800.00 ns, 83.9041 ns/op
WorkloadPilot   18: 2097152 op, 101334800.00 ns, 48.3202 ns/op
WorkloadPilot   19: 4194304 op, 178614000.00 ns, 42.5849 ns/op
WorkloadPilot   20: 8388608 op, 350153600.00 ns, 41.7416 ns/op
WorkloadPilot   21: 16777216 op, 706100800.00 ns, 42.0869 ns/op

OverheadWarmup   1: 16777216 op, 55039900.00 ns, 3.2806 ns/op
OverheadWarmup   2: 16777216 op, 58888900.00 ns, 3.5101 ns/op
OverheadWarmup   3: 16777216 op, 55153600.00 ns, 3.2874 ns/op
OverheadWarmup   4: 16777216 op, 56111800.00 ns, 3.3445 ns/op
OverheadWarmup   5: 16777216 op, 42184400.00 ns, 2.5144 ns/op

OverheadActual   1: 16777216 op, 48933700.00 ns, 2.9167 ns/op
OverheadActual   2: 16777216 op, 72013700.00 ns, 4.2924 ns/op
OverheadActual   3: 16777216 op, 43281300.00 ns, 2.5798 ns/op
OverheadActual   4: 16777216 op, 54173600.00 ns, 3.2290 ns/op
OverheadActual   5: 16777216 op, 43804800.00 ns, 2.6110 ns/op
OverheadActual   6: 16777216 op, 51944600.00 ns, 3.0961 ns/op
OverheadActual   7: 16777216 op, 48747800.00 ns, 2.9056 ns/op
OverheadActual   8: 16777216 op, 51979000.00 ns, 3.0982 ns/op
OverheadActual   9: 16777216 op, 45019400.00 ns, 2.6834 ns/op
OverheadActual  10: 16777216 op, 50483200.00 ns, 3.0090 ns/op
OverheadActual  11: 16777216 op, 44832600.00 ns, 2.6722 ns/op
OverheadActual  12: 16777216 op, 44534500.00 ns, 2.6545 ns/op
OverheadActual  13: 16777216 op, 46775300.00 ns, 2.7880 ns/op
OverheadActual  14: 16777216 op, 53845800.00 ns, 3.2095 ns/op
OverheadActual  15: 16777216 op, 51650500.00 ns, 3.0786 ns/op
OverheadActual  16: 16777216 op, 50919700.00 ns, 3.0351 ns/op
OverheadActual  17: 16777216 op, 44051400.00 ns, 2.6257 ns/op
OverheadActual  18: 16777216 op, 45377800.00 ns, 2.7047 ns/op
OverheadActual  19: 16777216 op, 53934000.00 ns, 3.2147 ns/op
OverheadActual  20: 16777216 op, 55584800.00 ns, 3.3131 ns/op

WorkloadWarmup   1: 16777216 op, 737382600.00 ns, 43.9514 ns/op
WorkloadWarmup   2: 16777216 op, 703272900.00 ns, 41.9183 ns/op
WorkloadWarmup   3: 16777216 op, 787741300.00 ns, 46.9530 ns/op
WorkloadWarmup   4: 16777216 op, 736416000.00 ns, 43.8938 ns/op
WorkloadWarmup   5: 16777216 op, 701464000.00 ns, 41.8105 ns/op
WorkloadWarmup   6: 16777216 op, 712020700.00 ns, 42.4397 ns/op
WorkloadWarmup   7: 16777216 op, 697413700.00 ns, 41.5691 ns/op

// BeforeActualRun
