// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 4 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:09 (9.13 sec)   *****
// ***** Failed to build in Parallel, switching to sequential build   *****
// ***** Done, took 00:00:01 (1.56 sec)   *****
// Found 4 benchmarks:
//   SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadWarmup   7: 16777216 op, 863303300.00 ns, 51.4569 ns/op
WorkloadWarmup   8: 16777216 op, 837535600.00 ns, 49.9210 ns/op
WorkloadWarmup   9: 16777216 op, 815260600.00 ns, 48.5933 ns/op
WorkloadWarmup  10: 16777216 op, 844275500.00 ns, 50.3227 ns/op
WorkloadWarmup  11: 16777216 op, 892541400.00 ns, 53.1996 ns/op
WorkloadWarmup  12: 16777216 op, 1027360400.00 ns, 61.2355 ns/op
WorkloadWarmup  13: 16777216 op, 895682700.00 ns, 53.3868 ns/op

// BeforeActualRun
WorkloadActual   1: 16777216 op, 880125900.00 ns, 52.4596 ns/op
WorkloadActual   2: 16777216 op, 845089300.00 ns, 50.3712 ns/op
WorkloadActual   3: 16777216 op, 874770400.00 ns, 52.1404 ns/op
WorkloadActual   4: 16777216 op, 861141200.00 ns, 51.3280 ns/op
WorkloadActual   5: 16777216 op, 874913600.00 ns, 52.1489 ns/op
WorkloadActual   6: 16777216 op, 848605900.00 ns, 50.5809 ns/op
WorkloadActual   7: 16777216 op, 944483700.00 ns, 56.2956 ns/op
WorkloadActual   8: 16777216 op, 1008625900.00 ns, 60.1188 ns/op
WorkloadActual   9: 16777216 op, 988459000.00 ns, 58.9167 ns/op
WorkloadActual  10: 16777216 op, 936332000.00 ns, 55.8097 ns/op
WorkloadActual  11: 16777216 op, 982834600.00 ns, 58.5815 ns/op
WorkloadActual  12: 16777216 op, 961268100.00 ns, 57.2960 ns/op
WorkloadActual  13: 16777216 op, 887734900.00 ns, 52.9131 ns/op
WorkloadActual  14: 16777216 op, 1079121300.00 ns, 64.3206 ns/op
WorkloadActual  15: 16777216 op, 1025592100.00 ns, 61.1301 ns/op
WorkloadActual  16: 16777216 op, 994334400.00 ns, 59.2669 ns/op
WorkloadActual  17: 16777216 op, 937348500.00 ns, 55.8703 ns/op
WorkloadActual  18: 16777216 op, 941147700.00 ns, 56.0968 ns/op
WorkloadActual  19: 16777216 op, 868704700.00 ns, 51.7788 ns/op
WorkloadActual  20: 16777216 op, 895843600.00 ns, 53.3964 ns/op
WorkloadActual  21: 16777216 op, 847986400.00 ns, 50.5439 ns/op
WorkloadActual  22: 16777216 op, 907158900.00 ns, 54.0709 ns/op
WorkloadActual  23: 16777216 op, 890333000.00 ns, 53.0680 ns/op
WorkloadActual  24: 16777216 op, 1076858600.00 ns, 64.1858 ns/op
WorkloadActual  25: 16777216 op, 1288909000.00 ns, 76.8250 ns/op
WorkloadActual  26: 16777216 op, 1041158200.00 ns, 62.0579 ns/op
WorkloadActual  27: 16777216 op, 933670400.00 ns, 55.6511 ns/op
WorkloadActual  28: 16777216 op, 835981700.00 ns, 49.8284 ns/op
WorkloadActual  29: 16777216 op, 914835300.00 ns, 54.5284 ns/op
WorkloadActual  30: 16777216 op, 870823700.00 ns, 51.9051 ns/op
WorkloadActual  31: 16777216 op, 846947700.00 ns, 50.4820 ns/op
WorkloadActual  32: 16777216 op, 856415200.00 ns, 51.0463 ns/op
WorkloadActual  33: 16777216 op, 907440600.00 ns, 54.0877 ns/op
WorkloadActual  34: 16777216 op, 825473500.00 ns, 49.2021 ns/op
WorkloadActual  35: 16777216 op, 837354000.00 ns, 49.9102 ns/op
WorkloadActual  36: 16777216 op, 816016400.00 ns, 48.6384 ns/op
WorkloadActual  37: 16777216 op, 821614200.00 ns, 48.9720 ns/op
WorkloadActual  38: 16777216 op, 812096200.00 ns, 48.4047 ns/op
WorkloadActual  39: 16777216 op, 811918500.00 ns, 48.3941 ns/op
WorkloadActual  40: 16777216 op, 813207800.00 ns, 48.4710 ns/op
WorkloadActual  41: 16777216 op, 813858600.00 ns, 48.5098 ns/op
WorkloadActual  42: 16777216 op, 835659800.00 ns, 49.8092 ns/op
WorkloadActual  43: 16777216 op, 817367200.00 ns, 48.7189 ns/op
WorkloadActual  44: 16777216 op, 827109800.00 ns, 49.2996 ns/op
WorkloadActual  45: 16777216 op, 812952300.00 ns, 48.4557 ns/op
WorkloadActual  46: 16777216 op, 804582900.00 ns, 47.9569 ns/op
WorkloadActual  47: 16777216 op, 804825800.00 ns, 47.9714 ns/op
WorkloadActual  48: 16777216 op, 810547700.00 ns, 48.3124 ns/op
WorkloadActual  49: 16777216 op, 814986200.00 ns, 48.5770 ns/op
WorkloadActual  50: 16777216 op, 801350700.00 ns, 47.7642 ns/op
WorkloadActual  51: 16777216 op, 802926100.00 ns, 47.8581 ns/op
WorkloadActual  52: 16777216 op, 810259900.00 ns, 48.2953 ns/op
WorkloadActual  53: 16777216 op, 862562100.00 ns, 51.4127 ns/op
WorkloadActual  54: 16777216 op, 840205800.00 ns, 50.0802 ns/op
WorkloadActual  55: 16777216 op, 840330700.00 ns, 50.0876 ns/op
WorkloadActual  56: 16777216 op, 806117700.00 ns, 48.0484 ns/op
WorkloadActual  57: 16777216 op, 806085600.00 ns, 48.0464 ns/op
WorkloadActual  58: 16777216 op, 819183700.00 ns, 48.8272 ns/op
WorkloadActual  59: 16777216 op, 815008000.00 ns, 48.5783 ns/op
WorkloadActual  60: 16777216 op, 823871900.00 ns, 49.1066 ns/op
WorkloadActual  61: 16777216 op, 853904300.00 ns, 50.8967 ns/op
WorkloadActual  62: 16777216 op, 968377800.00 ns, 57.7198 ns/op
WorkloadActual  63: 16777216 op, 843271400.00 ns, 50.2629 ns/op
WorkloadActual  64: 16777216 op, 827552700.00 ns, 49.3260 ns/op
WorkloadActual  65: 16777216 op, 815365100.00 ns, 48.5995 ns/op
WorkloadActual  66: 16777216 op, 810205200.00 ns, 48.2920 ns/op
WorkloadActual  67: 16777216 op, 826263900.00 ns, 49.2492 ns/op
WorkloadActual  68: 16777216 op, 822530600.00 ns, 49.0266 ns/op
WorkloadActual  69: 16777216 op, 808159000.00 ns, 48.1700 ns/op
WorkloadActual  70: 16777216 op, 807880400.00 ns, 48.1534 ns/op
WorkloadActual  71: 16777216 op, 813448100.00 ns, 48.4853 ns/op
WorkloadActual  72: 16777216 op, 817629400.00 ns, 48.7345 ns/op
WorkloadActual  73: 16777216 op, 806920600.00 ns, 48.0962 ns/op
WorkloadActual  74: 16777216 op, 810264300.00 ns, 48.2955 ns/op
WorkloadActual  75: 16777216 op, 807168800.00 ns, 48.1110 ns/op
WorkloadActual  76: 16777216 op, 812310800.00 ns, 48.4175 ns/op
WorkloadActual  77: 16777216 op, 804305300.00 ns, 47.9403 ns/op
WorkloadActual  78: 16777216 op, 799684500.00 ns, 47.6649 ns/op
WorkloadActual  79: 16777216 op, 809594700.00 ns, 48.2556 ns/op
WorkloadActual  80: 16777216 op, 806917000.00 ns, 48.0960 ns/op
WorkloadActual  81: 16777216 op, 805738000.00 ns, 48.0257 ns/op
WorkloadActual  82: 16777216 op, 802360200.00 ns, 47.8244 ns/op
WorkloadActual  83: 16777216 op, 828527600.00 ns, 49.3841 ns/op
WorkloadActual  84: 16777216 op, 813257500.00 ns, 48.4739 ns/op
WorkloadActual  85: 16777216 op, 797701500.00 ns, 47.5467 ns/op
WorkloadActual  86: 16777216 op, 838089200.00 ns, 49.9540 ns/op
WorkloadActual  87: 16777216 op, 800973300.00 ns, 47.7417 ns/op
WorkloadActual  88: 16777216 op, 828066700.00 ns, 49.3566 ns/op
WorkloadActual  89: 16777216 op, 838192100.00 ns, 49.9601 ns/op
WorkloadActual  90: 16777216 op, 829462900.00 ns, 49.4398 ns/op

// AfterActualRun
WorkloadResult   1: 16777216 op, 833967800.00 ns, 49.7084 ns/op
WorkloadResult   2: 16777216 op, 798931200.00 ns, 47.6200 ns/op
WorkloadResult   3: 16777216 op, 828612300.00 ns, 49.3891 ns/op
WorkloadResult   4: 16777216 op, 814983100.00 ns, 48.5768 ns/op
WorkloadResult   5: 16777216 op, 828755500.00 ns, 49.3977 ns/op
WorkloadResult   6: 16777216 op, 802447800.00 ns, 47.8296 ns/op
WorkloadResult   7: 16777216 op, 898325600.00 ns, 53.5444 ns/op
WorkloadResult   8: 16777216 op, 890173900.00 ns, 53.0585 ns/op
WorkloadResult   9: 16777216 op, 915110000.00 ns, 54.5448 ns/op
WorkloadResult  10: 16777216 op, 841576800.00 ns, 50.1619 ns/op
WorkloadResult  11: 16777216 op, 891190400.00 ns, 53.1191 ns/op
WorkloadResult  12: 16777216 op, 894989600.00 ns, 53.3455 ns/op
WorkloadResult  13: 16777216 op, 822546600.00 ns, 49.0276 ns/op
WorkloadResult  14: 16777216 op, 849685500.00 ns, 50.6452 ns/op
WorkloadResult  15: 16777216 op, 801828300.00 ns, 47.7927 ns/op
WorkloadResult  16: 16777216 op, 861000800.00 ns, 51.3196 ns/op
WorkloadResult  17: 16777216 op, 844174900.00 ns, 50.3167 ns/op
WorkloadResult  18: 16777216 op, 887512300.00 ns, 52.8999 ns/op
WorkloadResult  19: 16777216 op, 789823600.00 ns, 47.0772 ns/op
WorkloadResult  20: 16777216 op, 868677200.00 ns, 51.7772 ns/op
WorkloadResult  21: 16777216 op, 824665600.00 ns, 49.1539 ns/op
WorkloadResult  22: 16777216 op, 800789600.00 ns, 47.7308 ns/op
WorkloadResult  23: 16777216 op, 810257100.00 ns, 48.2951 ns/op
WorkloadResult  24: 16777216 op, 861282500.00 ns, 51.3364 ns/op
WorkloadResult  25: 16777216 op, 779315400.00 ns, 46.4508 ns/op
WorkloadResult  26: 16777216 op, 791195900.00 ns, 47.1590 ns/op
WorkloadResult  27: 16777216 op, 769858300.00 ns, 45.8871 ns/op
WorkloadResult  28: 16777216 op, 775456100.00 ns, 46.2208 ns/op
WorkloadResult  29: 16777216 op, 765938100.00 ns, 45.6535 ns/op
WorkloadResult  30: 16777216 op, 765760400.00 ns, 45.6429 ns/op
WorkloadResult  31: 16777216 op, 767049700.00 ns, 45.7197 ns/op
WorkloadResult  32: 16777216 op, 767700500.00 ns, 45.7585 ns/op
WorkloadResult  33: 16777216 op, 789501700.00 ns, 47.0580 ns/op
WorkloadResult  34: 16777216 op, 771209100.00 ns, 45.9676 ns/op
WorkloadResult  35: 16777216 op, 780951700.00 ns, 46.5483 ns/op
WorkloadResult  36: 16777216 op, 766794200.00 ns, 45.7045 ns/op
WorkloadResult  37: 16777216 op, 758424800.00 ns, 45.2056 ns/op
WorkloadResult  38: 16777216 op, 758667700.00 ns, 45.2201 ns/op
WorkloadResult  39: 16777216 op, 764389600.00 ns, 45.5612 ns/op
WorkloadResult  40: 16777216 op, 768828100.00 ns, 45.8257 ns/op
WorkloadResult  41: 16777216 op, 755192600.00 ns, 45.0130 ns/op
WorkloadResult  42: 16777216 op, 756768000.00 ns, 45.1069 ns/op
WorkloadResult  43: 16777216 op, 764101800.00 ns, 45.5440 ns/op
WorkloadResult  44: 16777216 op, 816404000.00 ns, 48.6615 ns/op
WorkloadResult  45: 16777216 op, 794047700.00 ns, 47.3289 ns/op
WorkloadResult  46: 16777216 op, 794172600.00 ns, 47.3364 ns/op
WorkloadResult  47: 16777216 op, 759959600.00 ns, 45.2971 ns/op
WorkloadResult  48: 16777216 op, 759927500.00 ns, 45.2952 ns/op
WorkloadResult  49: 16777216 op, 773025600.00 ns, 46.0759 ns/op
WorkloadResult  50: 16777216 op, 768849900.00 ns, 45.8270 ns/op
WorkloadResult  51: 16777216 op, 777713800.00 ns, 46.3554 ns/op
WorkloadResult  52: 16777216 op, 807746200.00 ns, 48.1454 ns/op
WorkloadResult  53: 16777216 op, 922219700.00 ns, 54.9686 ns/op
WorkloadResult  54: 16777216 op, 797113300.00 ns, 47.5117 ns/op
WorkloadResult  55: 16777216 op, 781394600.00 ns, 46.5747 ns/op
WorkloadResult  56: 16777216 op, 769207000.00 ns, 45.8483 ns/op
WorkloadResult  57: 16777216 op, 764047100.00 ns, 45.5408 ns/op
WorkloadResult  58: 16777216 op, 780105800.00 ns, 46.4979 ns/op
WorkloadResult  59: 16777216 op, 776372500.00 ns, 46.2754 ns/op
WorkloadResult  60: 16777216 op, 762000900.00 ns, 45.4188 ns/op
WorkloadResult  61: 16777216 op, 761722300.00 ns, 45.4022 ns/op
WorkloadResult  62: 16777216 op, 767290000.00 ns, 45.7340 ns/op
WorkloadResult  63: 16777216 op, 771471300.00 ns, 45.9833 ns/op
WorkloadResult  64: 16777216 op, 760762500.00 ns, 45.3450 ns/op
WorkloadResult  65: 16777216 op, 764106200.00 ns, 45.5443 ns/op
WorkloadResult  66: 16777216 op, 761010700.00 ns, 45.3598 ns/op
WorkloadResult  67: 16777216 op, 766152700.00 ns, 45.6663 ns/op
WorkloadResult  68: 16777216 op, 758147200.00 ns, 45.1891 ns/op
WorkloadResult  69: 16777216 op, 753526400.00 ns, 44.9137 ns/op
WorkloadResult  70: 16777216 op, 763436600.00 ns, 45.5044 ns/op
WorkloadResult  71: 16777216 op, 760758900.00 ns, 45.3448 ns/op
WorkloadResult  72: 16777216 op, 759579900.00 ns, 45.2745 ns/op
WorkloadResult  73: 16777216 op, 756202100.00 ns, 45.0732 ns/op
WorkloadResult  74: 16777216 op, 782369500.00 ns, 46.6329 ns/op
WorkloadResult  75: 16777216 op, 767099400.00 ns, 45.7227 ns/op
WorkloadResult  76: 16777216 op, 751543400.00 ns, 44.7955 ns/op
WorkloadResult  77: 16777216 op, 791931100.00 ns, 47.2028 ns/op
WorkloadResult  78: 16777216 op, 754815200.00 ns, 44.9905 ns/op
WorkloadResult  79: 16777216 op, 781908600.00 ns, 46.6054 ns/op
WorkloadResult  80: 16777216 op, 792034000.00 ns, 47.2089 ns/op
WorkloadResult  81: 16777216 op, 783304800.00 ns, 46.6886 ns/op

// AfterAll
// Benchmark Process 4784 has exited with code 0.

Mean = 47.383 ns, StdErr = 0.285 ns (0.60%), N = 81, StdDev = 2.562 ns
Min = 44.795 ns, Q1 = 45.544 ns, Median = 46.451 ns, Q3 = 48.295 ns, Max = 54.969 ns
IQR = 2.751 ns, LowerFence = 41.418 ns, UpperFence = 52.421 ns
ConfidenceInterval = [46.411 ns; 48.356 ns] (CI 99.9%), Margin = 0.973 ns (2.05% of Mean)
Skewness = 1.35, Kurtosis = 3.85, MValue = 2.06

// ** Remained 3 (75.0%) benchmark(s) to run. Estimated finish 2023-11-22 10:53 (0h 4m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 03b954c5-8796-4769-90fb-9303ee722e1d.dll --anonymousPipes 1980 1872 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 7.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\03b954c5-8796-4769-90fb-9303ee722e1d\bin\Release\net7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 7.0.14 (7.0.1423.51910), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: .NET 7.0

OverheadJitting  1: 1 op, 199900.00 ns, 199.9000 us/op
WorkloadJitting  1: 1 op, 272800.00 ns, 272.8000 us/op

OverheadJitting  2: 16 op, 409400.00 ns, 25.5875 us/op
WorkloadJitting  2: 16 op, 425600.00 ns, 26.6000 us/op

WorkloadPilot    1: 16 op, 5500.00 ns, 343.7500 ns/op
WorkloadPilot    2: 32 op, 5300.00 ns, 165.6250 ns/op
WorkloadPilot    3: 64 op, 6700.00 ns, 104.6875 ns/op
WorkloadPilot    4: 128 op, 12700.00 ns, 99.2188 ns/op
WorkloadPilot    5: 256 op, 27600.00 ns, 107.8125 ns/op
WorkloadPilot    6: 512 op, 55700.00 ns, 108.7891 ns/op
WorkloadPilot    7: 1024 op, 98400.00 ns, 96.0938 ns/op
WorkloadPilot    8: 2048 op, 193000.00 ns, 94.2383 ns/op
WorkloadPilot    9: 4096 op, 415800.00 ns, 101.5137 ns/op
WorkloadPilot   10: 8192 op, 954500.00 ns, 116.5161 ns/op
WorkloadPilot   11: 16384 op, 1778300.00 ns, 108.5388 ns/op
WorkloadPilot   12: 32768 op, 3168800.00 ns, 96.7041 ns/op
WorkloadPilot   13: 65536 op, 6793800.00 ns, 103.6652 ns/op
WorkloadPilot   14: 131072 op, 11689700.00 ns, 89.1853 ns/op
WorkloadPilot   15: 262144 op, 25433500.00 ns, 97.0211 ns/op
WorkloadPilot   16: 524288 op, 46278200.00 ns, 88.2687 ns/op
WorkloadPilot   17: 1048576 op, 96168200.00 ns, 91.7131 ns/op
WorkloadPilot   18: 2097152 op, 133234000.00 ns, 63.5309 ns/op
WorkloadPilot   19: 4194304 op, 215959100.00 ns, 51.4887 ns/op
WorkloadPilot   20: 8388608 op, 454876700.00 ns, 54.2255 ns/op
WorkloadPilot   21: 16777216 op, 878863300.00 ns, 52.3843 ns/op

OverheadWarmup   1: 16777216 op, 49929300.00 ns, 2.9760 ns/op
OverheadWarmup   2: 16777216 op, 52665100.00 ns, 3.1391 ns/op
OverheadWarmup   3: 16777216 op, 50558100.00 ns, 3.0135 ns/op
OverheadWarmup   4: 16777216 op, 52122400.00 ns, 3.1067 ns/op
OverheadWarmup   5: 16777216 op, 50085700.00 ns, 2.9853 ns/op

OverheadActual   1: 16777216 op, 50068800.00 ns, 2.9843 ns/op
OverheadActual   2: 16777216 op, 50518100.00 ns, 3.0111 ns/op
OverheadActual   3: 16777216 op, 52445900.00 ns, 3.1260 ns/op
OverheadActual   4: 16777216 op, 49691300.00 ns, 2.9618 ns/op
OverheadActual   5: 16777216 op, 49808400.00 ns, 2.9688 ns/op
OverheadActual   6: 16777216 op, 50104200.00 ns, 2.9864 ns/op
OverheadActual   7: 16777216 op, 49078200.00 ns, 2.9253 ns/op
OverheadActual   8: 16777216 op, 45612400.00 ns, 2.7187 ns/op
OverheadActual   9: 16777216 op, 45042100.00 ns, 2.6847 ns/op
OverheadActual  10: 16777216 op, 45681100.00 ns, 2.7228 ns/op
OverheadActual  11: 16777216 op, 43992500.00 ns, 2.6222 ns/op
OverheadActual  12: 16777216 op, 42880000.00 ns, 2.5558 ns/op
OverheadActual  13: 16777216 op, 44299500.00 ns, 2.6405 ns/op
OverheadActual  14: 16777216 op, 45324000.00 ns, 2.7015 ns/op
OverheadActual  15: 16777216 op, 42219300.00 ns, 2.5165 ns/op
OverheadActual  16: 16777216 op, 43890600.00 ns, 2.6161 ns/op
OverheadActual  17: 16777216 op, 44836100.00 ns, 2.6724 ns/op
OverheadActual  18: 16777216 op, 45801900.00 ns, 2.7300 ns/op
OverheadActual  19: 16777216 op, 43652400.00 ns, 2.6019 ns/op
OverheadActual  20: 16777216 op, 42856400.00 ns, 2.5544 ns/op

WorkloadWarmup   1: 16777216 op, 872597800.00 ns, 52.0109 ns/op
WorkloadWarmup   2: 16777216 op, 857618200.00 ns, 51.1180 ns/op
WorkloadWarmup   3: 16777216 op, 837731400.00 ns, 49.9327 ns/op
WorkloadWarmup   4: 16777216 op, 844619000.00 ns, 50.3432 ns/op
WorkloadWarmup   5: 16777216 op, 818762100.00 ns, 48.8020 ns/op
WorkloadWarmup   6: 16777216 op, 854018100.00 ns, 50.9034 ns/op
WorkloadWarmup   7: 16777216 op, 826840300.00 ns, 49.2835 ns/op

// BeforeActualRun
WorkloadActual   1: 16777216 op, 867753500.00 ns, 51.7221 ns/op
WorkloadActual   2: 16777216 op, 836838600.00 ns, 49.8795 ns/op
WorkloadActual   3: 16777216 op, 831728000.00 ns, 49.5749 ns/op
WorkloadActual   4: 16777216 op, 855712700.00 ns, 51.0045 ns/op
WorkloadActual   5: 16777216 op, 886440100.00 ns, 52.8359 ns/op
WorkloadActual   6: 16777216 op, 838260800.00 ns, 49.9642 ns/op
WorkloadActual   7: 16777216 op, 841573300.00 ns, 50.1617 ns/op
WorkloadActual   8: 16777216 op, 869503100.00 ns, 51.8264 ns/op
WorkloadActual   9: 16777216 op, 993259600.00 ns, 59.2029 ns/op
WorkloadActual  10: 16777216 op, 882471700.00 ns, 52.5994 ns/op
WorkloadActual  11: 16777216 op, 886548700.00 ns, 52.8424 ns/op
WorkloadActual  12: 16777216 op, 858402800.00 ns, 51.1648 ns/op
WorkloadActual  13: 16777216 op, 969036600.00 ns, 57.7591 ns/op
WorkloadActual  14: 16777216 op, 984228600.00 ns, 58.6646 ns/op
WorkloadActual  15: 16777216 op, 869484200.00 ns, 51.8253 ns/op
WorkloadActual  16: 16777216 op, 846159600.00 ns, 50.4350 ns/op
WorkloadActual  17: 16777216 op, 853212000.00 ns, 50.8554 ns/op
WorkloadActual  18: 16777216 op, 887338200.00 ns, 52.8895 ns/op
WorkloadActual  19: 16777216 op, 859456300.00 ns, 51.2276 ns/op
WorkloadActual  20: 16777216 op, 862912100.00 ns, 51.4336 ns/op
WorkloadActual  21: 16777216 op, 883393200.00 ns, 52.6543 ns/op

// AfterActualRun
WorkloadResult   1: 16777216 op, 822285300.00 ns, 49.0120 ns/op
