// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 3 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:07 (7.97 sec)   *****
// Found 3 benchmarks:
//   SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 7acd060d-bd5f-427a-9d48-86efa2ab3943.dll --anonymousPipes 1988 1756 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 6.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\7acd060d-bd5f-427a-9d48-86efa2ab3943\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 6.0.25 (6.0.2523.51912), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni VectorSize=256
// Job: .NET 6.0

WorkloadActual   7: 16777216 op, 828119000.00 ns, 49.3597 ns/op
WorkloadActual   8: 16777216 op, 809274800.00 ns, 48.2365 ns/op
WorkloadActual   9: 16777216 op, 795279000.00 ns, 47.4023 ns/op
WorkloadActual  10: 16777216 op, 802261300.00 ns, 47.8185 ns/op
WorkloadActual  11: 16777216 op, 811326400.00 ns, 48.3588 ns/op
WorkloadActual  12: 16777216 op, 828606800.00 ns, 49.3888 ns/op
WorkloadActual  13: 16777216 op, 807718800.00 ns, 48.1438 ns/op
WorkloadActual  14: 16777216 op, 805561200.00 ns, 48.0152 ns/op
WorkloadActual  15: 16777216 op, 803213600.00 ns, 47.8753 ns/op

// AfterActualRun
WorkloadResult   1: 16777216 op, 774161700.00 ns, 46.1436 ns/op
WorkloadResult   2: 16777216 op, 768252400.00 ns, 45.7914 ns/op
WorkloadResult   3: 16777216 op, 775509000.00 ns, 46.2239 ns/op
WorkloadResult   4: 16777216 op, 795148200.00 ns, 47.3945 ns/op
WorkloadResult   5: 16777216 op, 766234400.00 ns, 45.6711 ns/op
WorkloadResult   6: 16777216 op, 780901500.00 ns, 46.5454 ns/op
WorkloadResult   7: 16777216 op, 785932700.00 ns, 46.8452 ns/op
WorkloadResult   8: 16777216 op, 767088500.00 ns, 45.7220 ns/op
WorkloadResult   9: 16777216 op, 753092700.00 ns, 44.8878 ns/op
WorkloadResult  10: 16777216 op, 760075000.00 ns, 45.3040 ns/op
WorkloadResult  11: 16777216 op, 769140100.00 ns, 45.8443 ns/op
WorkloadResult  12: 16777216 op, 786420500.00 ns, 46.8743 ns/op
WorkloadResult  13: 16777216 op, 765532500.00 ns, 45.6293 ns/op
WorkloadResult  14: 16777216 op, 763374900.00 ns, 45.5007 ns/op
WorkloadResult  15: 16777216 op, 761027300.00 ns, 45.3608 ns/op

// AfterAll
// Benchmark Process 24448 has exited with code 0.

Mean = 45.983 ns, StdErr = 0.177 ns (0.38%), N = 15, StdDev = 0.684 ns
Min = 44.888 ns, Q1 = 45.565 ns, Median = 45.791 ns, Q3 = 46.385 ns, Max = 47.395 ns
IQR = 0.820 ns, LowerFence = 44.336 ns, UpperFence = 47.614 ns
ConfidenceInterval = [45.251 ns; 46.714 ns] (CI 99.9%), Margin = 0.732 ns (1.59% of Mean)
Skewness = 0.48, Kurtosis = 2.17, MValue = 2

// ** Remained 2 (66.7%) benchmark(s) to run. Estimated finish 2023-11-22 10:19 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
// *** Execute ***
// Launch: 1 / 1
